UI_20150317_000896	{@st42}Carte actuelle{/}	{@st42}현재맵{/}				
UI_20150317_000897	{ol}Nom de la carte	{ol}맵이름				
UI_20150317_000898	{ol}Coordonnées	{ol}좌표				
UI_20150317_000899	{@st41}Modifier les récompenses de quête{/}	{@st41}퀘스트 보상 수정{/}				
UI_20150317_000900	{@st59}Entrez la quête à rechercher{/}	{@st59}검색할 퀘스트를 입력합니다{/}				
UI_20150317_000901	{@st59}Entrez l'objet à rechercher{/}	{@st59}검색할 아이템을 입력합니다{/}				
UI_20150317_000902	{@st42}XP	{@st42}경험치				
UI_20150317_000903	{ol}Récompenses de base	{ol}기본 보상				
UI_20150317_000904	{ol}Quantité	{ol}갯수				
UI_20150317_000905	{ol}Récompenses supplémentaires	{ol}추가 보상				
UI_20150317_000906	{@st45}Triches fréquemment utilisées	{@st45}자주 사용한 치트				
UI_20150317_000907	{@st41}Carte des Skills{/}	{@st41}스킬맵{/}				
UI_20150317_000908	{@st42}Capacité{/}	{@st42}어빌리티{/}				
UI_20150317_000909	{@st42}Guerrier{/}	{@st42}전사{/}				
UI_20150317_000910	{@st42}Mage{/}	{@st42}위저드{/}				
UI_20150317_000911	{@st42}Archer{/}	{@st42}궁수{/}				
UI_20150317_000912	{@st42}Moine{/}	{@st42}몽크{/}				
UI_20150317_000913	{@st42}Sorcier{/}	{@st42}소서러{/}				
UI_20150317_000914	{@st41}Skill{/}	{@st41}스킬반{/}				
UI_20150317_000915	{@st59}Charger XML{/}	{@st59}xml 로드{/}				
UI_20150317_000916	{@st41}Charger{/}	{@st41}불러오기{/}				
UI_20150317_000917	{@st59}Enregistrer en XML{/}	{@st59}xml로 저장{/}				
UI_20150317_000918	{@st59}Réinitialiser la carte de Skills ouverte{/}	{@st59}열려있는 스킬맵 리셋{/}				
UI_20150317_000919	{@st41}Réinitialiser{/}	{@st41}리셋{/}				
UI_20150317_000920	{@st59}Réinitialiser toutes les cartes de Skills{/}	{@st59}모든 스킬맵 리셋{/}				
UI_20150317_000921	{@st41}Tout Réinitialiser{/}	{@st41}모두리셋{/}				
UI_20150317_000922	{S18}Supprimer le script	{s18}해제스크립트				
UI_20150317_000923	{S18}Argument de type chaîne	{s18}문자열 인자				
UI_20150317_000924	{s18}argument chaîne 1	{s18}숫자1 인자				
UI_20150317_000925	{s18}argument chaîne 2	{s18}숫자2 인자				
UI_20150317_000926	{s18}Niveau max de Skill	{s18}스킬 최대 레벨				
UI_20150317_000927	{@st59}Supprimer la zone de type de script{/}	{@st59}해제 스크립트 입력창{/}				
UI_20150317_000928	{@st59}Supprimer l'argument du script{/}	{@st59}해제 스크립트 인자{/}				
UI_20150317_000929	{@st59}Niveau max de Skill{/}	{@st59}스킬 최대 레벨{/}				
UI_20150317_000930	{@st59}Enregistrer la Propriété{/}	{@st59}속성 저장{/}				
UI_20150317_000931	{@st41}Enregistrer la Propriété{/}	{@st41}속성 저장{/}				
UI_20150317_000932	{@st44}Liste des Interfaces{/}	{@st44}UI 목록{/}				
UI_20150317_000933	{ds}Liste des Extensions	{ds}에드온 목록				
UI_20150317_000934	{ds}Liste des cadres fixes	{ds}고정프레임 목록				
UI_20150317_000935	{@st42}Liste des interfaces{/}	{@st42}UI 목록{/}				
UI_20150317_000936	{@st59}Afficher la liste des interfaces{/}	{@st59}UI 목록을 보여준다{/}				
UI_20150317_000937	{@st42}Ajuster l'emplacement{/}	{@st42}위치 조절{/}				
UI_20150317_000938	{@st59}Ajuster l'emplacement{/}	{@st59}위치조절{/}				
UI_20150317_000939	{@st42}Modifier la Propriété{/}	{@st42}속성 편집{/}				
UI_20150317_000940	{@st59}Modifier la propriété{/}	{@st59}속성편집{/}				
UI_20150317_000941	{@st42}Enregistrer{/}	{@st42}저장{/}				
UI_20150317_000942	{@st59}Enregistrer{/}	{@st59}저장{/}				
UI_20150317_000943	{@st44}Modifier les propriétés d'interface{/}	{@st44}UI 속성 편집{/}				
UI_20150317_000944	{@St59}Sélection du Personnage{/}	{@st59}캐릭터선택{/}				
UI_20150317_000945	{@St59}Déconnexion{/}	{@st59}로그아웃{/}				
UI_20150317_000946	{@St59}Paramètres{/}	{@st59}게임설정{/}				
UI_20150317_000947	{@St59}Quitter{/}	{@st59}게임종료{/}				
UI_20150317_000948	{@st43}Paramètres de la Caserne{/}	{@st43}숙소 설정{/}				
UI_20150317_000949	{@st59}Fermer{/}	{@st59}숙소 설정을 닫습니다{/}				
UI_20150317_000950	{@St42_b}{s18}{#f5c384}Nom d'Équipe{/}	{@st42_b}{s18}{#f5c384}팀 이름{/}				
UI_20150317_000951	{@st59}Entrez le nom d'équipe {/}	{@st59}원하는 팀 이름을 입력하세요{/}				
UI_20150317_000952	{@st59}Enregistrer le Nom d'Équipe{/}	{@st59}팀 이름을 저장합니다{/}				
UI_20150317_000953	Suppression Provisoire	systemmenu_vertical 잠정삭제				
UI_20150317_000954	{@St59}Fermer{/}	{@st59}배럭 꾸미기를 닫습니다{/}				
UI_20150317_000955	{@St43}Décoration de la Caserne{/}	{@st43}배럭 꾸미기{/}				
UI_20150317_000956	{@St41b}Thème{/}	{@st41b}   테마   {/}				
UI_20150317_000957	{@St41b}Disposition des Objets{/}	{@st41b}   물품배치   {/}				
UI_20150317_000958	{@St41b}Nom	{@st41b}이름				
UI_20150317_000959	{@St41b}Prix	{@st41b}가격				
UI_20150317_000960	{@St41b}État	{@st41b}상태				
UI_20150317_000961	{@St44}Nouveau Personnage{/}	{@st44}새 캐릭터{/}				
UI_20150317_000962	{@St41b}{s22}Choisir la Classe du Personnage{/}	{@st41b}{s22}생성을 원하는 클래스를 선택하세요{/}				
UI_20150317_000963	{@St41b}Retour{/}	{@st41b}생성 취소{/}				
UI_20150317_000964	{@St59}Retourner à votre caserne sans créer de personnage	{@st59}캐릭터 생성을 취소합니다{/}				
UI_20150317_000965	Changer de Personnage	캐릭터선택				
UI_20150317_000966	{@St41}Personnage{/}	{@st41}캐릭터{/}				
UI_20150317_000967	{@St59}Tourner dans le sens horaire{/}	{@st59}오른쪽으로 회전{/}				
UI_20150317_000968	{@St59}Tourner dans le sens antihoraire{/}	{@st59}왼쪽으로 회전{/}				
UI_20150317_000969	{@St43b}Rotation du Personnage{/}	{@st43b}캐릭터 회전{/}				
UI_20150317_000970	{@st43}Nom du Personnage{/}	{@st43}캐릭터 이름{/}				
UI_20150317_000971	Entrez un nom{@st59} {/}	{@st59}이름을 입력합니다{/}				
UI_20150317_000972	{@St43b}Choisir le Genre{/}	{@st43b}성별 선택{/}				
UI_20150317_000973	{@St59}Femme{/}	{@st59}여성{/}				
UI_20150317_000974	{@St59}Homme{/}	{@st59}남성{/}				
UI_20150317_000975	{@st43b}Choisir la Coiffure{/}	{@st43b}헤어 선택{/}				
UI_20150317_000976	{@st59}Coiffure 1{/}	{@st59}헤어1{/}				
UI_20150317_000977	{@st59}Coiffure 2{/}	{@st59}헤어2{/}				
UI_20150317_000978	{@St59}Coiffure 3{/}	{@st59}헤어3{/}				
UI_20150317_000979	{@st59}Coiffure 4{/}	{@st59}헤어4{/}				
UI_20150317_000980	{@st59}Coiffure 5{/}	{@st59}헤어5{/}				
UI_20150317_000981	{@st59}Coiffure 6{/}	{@st59}헤어6{/}				
UI_20150317_000982	{@st59}Coiffure 7{/}	{@st59}헤어7{/}				
UI_20150317_000983	{@st59}Coiffure 8{/}	{@st59}헤어8{/}				
UI_20150317_000984	{@st59}Coiffure 9{/}	{@st59}헤어9{/}				
UI_20150317_000985	{@st59}Coiffure 10{/}	{@st59}헤어10{/}				
UI_20150317_000986	{@St43b}Choisir une Classe{/}	{@st43b}클래스 선택{/}				
UI_20150317_000987	{@st59}Épéiste{/}	{@st59}소드맨{/}				
UI_20150317_000988	{@st59}Mage{/}	{@st59}위저드{/}				
UI_20150317_000989	{@st59}Archer{/}	{@st59}아처{/}				
UI_20150317_000990	{@st59}Clerc{/}	{@st59}클레릭{/}				
UI_20150317_000991	{@St41b}Visiter la Caserne {/}	{@st41b}배럭방문{/}				
UI_20150317_000992	{@St59}Visiter la caserne d'un autre joueur.{/}	{@st59}다른 사람의 배럭을 방문합니다.{/}				
UI_20150317_000993	{@St41b}Déconnexion{/}	{@st41b}로그아웃{/}				
UI_20150317_000994	{@St59}Retourner à l'écran de connexion{/}	{@st59}로그인 화면으로 이동합니다{/}				
UI_20150317_000995	{@St41b}Quitter le Jeu{/}	{@st41b}게임종료{/}				
UI_20150317_000996	{@St59}Quitter Tree of Savior{/}	{@st59}게임을 종료합니다{/}				
UI_20150317_000997	{@st41b}Choisir un Canal{/}	{@st41b}게임을 시작할 채널을 선택하세요{/}				
UI_20150317_000998	{@st43}Entrer{/}	{@st43}게임 시작{/}				
UI_20150317_000999	{@St59}Démarrer le jeu avec le personnage sélectionné{/}	{@st59}선택한 캐릭터로 게임을 시작합니다{/}				
UI_20150317_001000	{@St43}{s26}Nom d'Équipe{/}	{@st43}{s26}팀 이름{/}				
UI_20150317_001001	{@st59}Nom d'Équipe{/}	{@st59}팀 이름{/}				
UI_20150317_001002	{@st41b}Changer le Nom d'Équipe{/}	{@st41b}팀 이름 변경{/}				
UI_20150317_001003	{@st59}Changer le Nom d'Équipe{/}	{@st59} 팀 이름을 변경합니다{/}				
UI_20150317_001004	{@St41}Compagnon{/}	{@st41}컴패니언{/}				
UI_20150317_001005	Glisser la Discussion	채팅 드래그				
UI_20150317_001006	{@St44}Nouveau Nom de Dialogue{/}	{@st44}새로운 대화창 이름{/}				
UI_20150317_001007	{@St42}Modifier{/}	{@st42}변경{/}				
UI_20150317_001008	{@St44}Nouveau Nom de Fenêtre{/}	{@st44}새로운 창 이름{/}				
UI_20150317_001009	{@St43}{s40}{gr gradation4}Création de Personnage{/}	{@st43}{s40}{gr gradation4}캐릭터 생성{/}				
UI_20150317_001010	{@St59}Créer un personnage{/}	{@st59}캐릭터를 생성합니다{/}				
UI_20150317_001011	{@St59}Annuler la création du personnage{/}	{@st59}생성을 취소합니다{/}				
UI_20150317_001012	{@St59}Fermer{/}	{@st59}팀 이름 입력을 닫습니다{/}				
UI_20150317_001013	{@St59}Créer une équipe avec le nom saisi{/}	{@st59}입력한 이름으로 팀을 생성합니다{/}				
UI_20150317_001014	{@St43}{s30}{#f0dcaa}Entrez votre nom d'équipe !	{@st43}{s30}{#f0dcaa}팀 이름 입력!				
UI_20150317_001015	{@St41b}Votre nom d'équipe est un nom qui représente tous vos personnages.{nl}Ce nom sera utilisé universellement lors des échanges, de l'adhésion à une guilde, des conversations et plus encore.{nl}         Le nom d'équipe peut être modifié à tout moment avec 150 TP.{/}	{@st41b} 팀 이름은 모든 캐릭터를 대표하는 이름입니다.{nl}자유롭게 바꿀 수 있는 팀 이름은 거래, 길드 가입, 대화 등에 사용되는 공용 이름입니다.{/}				
UI_20150317_001016	Arrière-plan de chargement	로딩 배경				
UI_20150317_001017	Astuce	팁				
UI_20150317_001018	Astuces de Jeu	게임팁				
UI_20150317_001019	Connexion	로그인				
UI_20150317_001020	Identifiant du Compte	계정				
UI_20150317_001021	{@st59}Entrez votre identifiant de compte{/}	{@st59}계정을 입력 하십시오{/}				
UI_20150317_001022	Mot de passe	비밀번호				
UI_20150317_001023	{@St59}Entrez votre mot de passe{/}	{@st59}비밀 번호를 입력하십시오{/}				
UI_20150317_001024	{@St43}Entrer{/}	{@st43}게임 접속{/}				
UI_20150317_001025	{@St59}Se connecter au serveur sélectionné{/}	{@st59}선택한 서버에 접속합니다{/}				
UI_20150317_001026	{@st41b}Rejouer{/}	{@st41b}리플레이{/}				
UI_20150317_001027	{@st41b}Mode Solo{/}	{@st41b}싱글 모드{/}				
UI_20150317_001028	{@St41b}Quitter le Jeu{/}	{@st41b}게임 종료{/}				
UI_20150317_001029	Enregistrer	저장				
UI_20150317_001030	{@St59}Si coché, votre compte sera enregistré{/}	{@st59}체크하면 계정을 저장합니다{/}				
UI_20150317_001031	Liste des Serveurs	서버 목록				
UI_20150317_001032	{@St59}Choisir un Serveur{/}	{@st59}접속을 원하는 서버를 선택하여 주세요{/}				
UI_20150317_001033	Titre de Connexion	로그인타이틀				
UI_20150317_001034	[Version bêta fermée]	[클로즈 베타 테스트 버전]				
UI_20150317_001035	Options	옵션				
UI_20150317_001036	Distance de Visibilité	시야거리				
UI_20150317_001037	{S20}{#BBBBBB}Distance de Visibilité	{s20}{#BBBBBB}시야 거리				
UI_20150317_001038	Distance de visibilité :	시야 거리 :				
UI_20150317_001039	Personnage :	캐릭터 :				
UI_20150317_001040	Objets d'arrière-plan :	배경 오브젝트 :				
UI_20150317_001041	Topographie - Herbe (%) :	지형-풀(%) :				
UI_20150317_001042	Topographie - Arbres (%) :	지형-트리 (%) :				
UI_20150317_001043	Topographie - Objets (%) :	지형-오브젝트(%) :				
UI_20150317_001044	Ombre	섀도우				
UI_20150317_001045	{S20}{#BBBBBB}Mappage des Ombres	{s20}{#BBBBBB}섀도우맵				
UI_20150317_001046	Activer le Mappage des Ombres	섀도우맵 사용				
UI_20150317_001047	Qualité des ombres :	섀도우 품질 :				
UI_20150317_001048	Utilisation du SSAO	SSAO 사용				
UI_20150317_001049	Méthode SSAO :	SSAO 방식 :				
UI_20150317_001050	Résolution SSAO :	SSAO 해상도 :				
UI_20150317_001051	Reflet de l'Eau	물반사				
UI_20150317_001052	{s20}{#BBBBBB}Reflet de l'Eau	{s20}{#BBBBBB}물 반사				
UI_20150317_001053	Reflet de l'Eau sur les Personnages	캐릭터 물반사				
UI_20150317_001054	Reflet de l'Eau sur l'Arrière-plan	배경 물반사				
UI_20150317_001055	{s20}{#BBBBBB}Configuration de la Lueur	{s20}{#BBBBBB}Glow 설정				
UI_20150317_001056	Activer la Lueur	Glow 사용				
UI_20150317_001057	{@st41}Attaque{/}	{@st41}공격력{/}				
UI_20150317_001058	{@St41}Défense{/}	{@st41}방어력{/}				
UI_20150317_001059	{@st41}Soutien{/}	{@st41}보조{/}				
UI_20150317_001060	{@st41}Difficulté{/}	{@st41}난이도{/}				
UI_20150317_001061	{@st41}Coiffure	{@st41}헤 어				
UI_20150317_001062	{@st41}Rotation	{@st41}회 전				
UI_20150317_001063	{@st43}Créer un Personnage	{@st43}캐릭터 생성				
UI_20150317_001064	{@st59}Créer ce Personnage{/}	{@st59}설정대로 캐릭터를 생성합니다{/}				
UI_20150317_001065	{@st41b}Annuler	{@st41b}선택 취소				
UI_20150317_001066	{@st59}Annuler la Sélection du Personnage{/}	{@st59}캐릭터 선택을 취소합니다{/}				
UI_20150317_001067	Informations sur le Personnage	캐릭터정보				
UI_20150317_001068	{@st41}Emmener	{@st41}함께하기				
UI_20150317_001069	{@st59}Après avoir cliqué ici, choisissez un personnage que le compagnon doit suivre{/}	{@st59}클릭후 캐릭터를 선택하면 컴패니언이 따라다닙니다{/}				
UI_20150317_001070	Interface de Création d'Objet	아이템 생성 UI				
UI_20150317_001071	{s24}Nom :	{s24}이름 : 				
UI_20150317_001072	{s16} FOR :	{s16} 힘 : 				
UI_20150317_001073	{s16} PV :	{s16} 체력 : 				
UI_20150317_001074	{s16} AGI :	{s16} 민첩 : 				
UI_20150317_001075	{s16} VIT :	{s16} 기력 : 				
UI_20150317_001076	{s16} Force :	{s16} 도력 : 				
UI_20150317_001077	{s18} Sélection de Classe	{s18} 직업선택				
UI_20150317_001078	{s18} Union de la Voie Droite	{s18} 정도연맹				
UI_20150317_001079	{s18} Union du Mal Providentiel	{s18} 천명마교				
UI_20150317_001080	Hong Moo Moon	홍무문				
UI_20150317_001081	Dae Do Cheon	대도천				
UI_20150317_001082	Épées de Feu	화선도				
UI_20150317_001083	For adenomas hwageuk	용화극선종				
UI_20150317_001084	Perforation	천자성				
UI_20150317_001085	Yeonhwagyo	연화교				
UI_20150317_001086	{S16}Genre et Apparence	{s16}성별 및 외모				
UI_20150317_001087	Homme	남				
UI_20150317_001088	Femme	여				
UI_20150317_001089	Ajustement des Cheveux	머리 조절				
UI_20150317_001090	Ajustement de la Taille	키 조절				
UI_20150317_001091	Largeur des Épaules	어깨 넓이				
UI_20150317_001092	Taille des mains et des pieds	손, 발 크기				
UI_20150317_001093	Taille de la Poitrine	가슴 사이즈				
UI_20150317_001094	Tour de Taille	허리 사이즈				
UI_20150317_001095	Taille des Hanches	골반 사이즈				
UI_20150317_001096	{S18} Taille de la Tête	{s18} 머리크기				
UI_20150317_001097	{S14} Ajustement de la Taille	{s14} 키 조절				
UI_20150317_001098	{S14} Largeur des Épaules	{s14} 어깨 넓이				
UI_20150317_001099	{S14} Taille des mains et des pieds	{s14} 손, 발 크기				
UI_20150317_001100	{S14} Taille de la Poitrine	{s14} 가슴 사이즈				
UI_20150317_001101	{S14} Tour de Taille	{s14} 허리 사이즈				
UI_20150317_001102	{S14} Taille du Bassin	{s14} 골반 사이즈				
UI_20150317_001103	Utiliser un préréglage	미리설정값				
UI_20150317_001104	Aléatoire	임의설정값				
UI_20150317_001105	Créer un Nouveau Personnage	신규 인물 생성				
UI_20150317_001106	Annuler la Création du Personnage	인물 생성 취소				
UI_20150317_001107	{@St43}{s40}{gr gradation4}Démarrage du Jeu{/}	{@st43}{s40}{gr gradation4}게임 시작{/}				
UI_20150317_001108	{@St43}{s40}{gr gradation4}Fin de l'Aperçu{/}	{@st43}{s40}{gr gradation4}미리보기 종료{/}				
UI_20150317_001109	{@St43}{s40}{gr gradation4}Retour à la Zone{/}	{@st43}{s40}{gr gradation4}존으로돌아가기{/}				
UI_20150317_001110	{@St59}Retourner à la zone.{/}	{@st59}다시 존으로 들어갑니다.{/}				
UI_20150317_001111	{@St41b}Retour{/}	{@st41b}돌아가기{/}				
UI_20150317_001112	{@St59}Retourner à ma caserne.{/}	{@st59}나의 배럭으로 돌아갑니다.{/}				
UI_20150317_001113	{@St43}{s24}NomCaserne{/}	{@st43}{s24}배럭 이름{/}				
UI_20150317_001114	{@St59}Nom de la Caserne{/}	{@st59}배럭 이름{/}				
UI_20150317_001115	{@st41b}Décorer{/}	{@st41b}꾸미기{/}				
UI_20150317_001116	{@St59}Décorer la Caserne{/}	{@st59}배럭 꾸미기{/}				
UI_20150317_001117	{@St41b}Configuration{/}	{@st41b}설  정{/}				
UI_20150317_001118	{@St59}Paramètres de la Caserne{/}	{@st59}배럭 설정{/}				
UI_20150317_001119	Cadre d'objet personnalisé	커스터마이즈 아이템 프레임				
UI_20150317_001120	Vert	녹색				
UI_20150317_001121	Densité	밀도				
UI_20150317_001122	Comme les PV	체력이라던가				
UI_20150317_001123	{@st59}Accessoires de Cheveux{/}	{@st59}헤어악세서리{/}				
UI_20150317_001124	{@st59}Accessoires Secondaires{/}	{@st59}보조악세서리{/}				
UI_20150317_001125	{@St42}Texte{/}	{@st42}텍스트{/}				
UI_20150317_001126	Nom du contenu de base	기본 콘텐츠 이름				
UI_20150317_001127	Nom du groupe de base	기본 그룹 이름				
UI_20150317_001128	Nom d'objet de base	기본 아이템 이름				
UI_20150317_001129	M. Kim	김평직				
UI_20150317_001130	Poids : %s	무게 : %s				
UI_20150317_001131	N/D	별별벼려별				
UI_20150317_001132	Race %s	%s 종족				
UI_20150317_001133	N/D	표례스텨(싱뮬형)				
UI_20150317_001134	Non cessible	거래 불가				
UI_20150317_001135	Ne peut pas être renforcé	강화 불가				
UI_20150317_001136	N/D	별별별별				
UI_20150317_001137	Nom de l'Objet	템이름				
UI_20150317_001138	N/D	이 템을 착용하면 어쩌고 저쩌고				
UI_20150317_001139	Niv. et plus	레벨 몇 이상				
UI_20150317_001140	Équipable par tous	누구는 장착 가능				
UI_20150317_001141	Emplacements maximum : ×%s	최대 소캣 %s개				
UI_20150317_001142	Nom de l'Objet	아이템 이륨				
UI_20150317_001143	Valeur de vente : %s argent	상점 판매 가격 : %s 실버				
UI_20150317_001144	Combien	얼마				
UI_20150317_001145	{@St42b}Taux d'Exploration Complet de Siauliai{/}	{@st42b}샤울레이 전체 탐사율{/}				
UI_20150317_001146	{@St42b}Zone de la Forêt de l'Ouest Explorée{/}	{@st42b}서쪽숲 탐사율{/}				
UI_20150317_001147	{@St18}Objet{/}	{@st18}아이템{/}				
UI_20150317_001148	{@St18}Mon Classement{/}	{@st18}내 순위{/}				
UI_20150317_001149	Diamant	다이야				
UI_20150317_001150	Endurance +9,000	체력 플러스 구천				
UI_20150317_001151	{@St18}Moyenne{/}	{@st18}평균{/}				
UI_20150317_001152	{@St42b}{s18}Qualité de fabrication{/}	{@st42b}{s18}숙련도{/}				
UI_20150317_001153	{@St55_c}Nom d'objet	{@st55_c}아이템 이름				
UI_20150317_001154	{@St55_c}Notes du Mémo	{@st55_c}메모 기록				
UI_20150317_001155	{@St59}Entrez un nom. Si vous n'en entrez pas, le nom par défaut sera utilisé.{/}	{@st59}이름을 입력합니다. 입력하지 않을경우 기본이름으로 제작됩니다.{/}				
UI_20150317_001156	{@St59}Entrez un mémo{/}	{@st59}메모를 입력합니다{/}				
UI_20150317_001157	{@St43}Produire des objets	{@st43}아이템 제작				
UI_20150317_001158	{@st42b}%s points {/}	{@st42b}%s 점{/}				
UI_20150317_001159	{@st42b}%s{/}	{@st42b}%s 개{/}				
UI_20150317_001160	{@st42b}%s points {/}	{@st42b}%s점{/}				
UI_20150317_001161	{@st42b}%s{/}	{@st42b}%s개{/}				
UI_20150317_001162	{S16}{ol}par prix	{s16}{ol}개당 가격				
UI_20150317_001163	Prix total : 1	총 가격 :   1				
UI_20150317_001164	{@St41}Aide	{@st41}도움말				
UI_20150317_001165	{@St41}Description de la Photo	{@st41}사진에 대한 설명				
UI_20150317_001166	{@St41}Enregistrement	{@st41}등록				
UI_20150317_001167	{@St41}Nom	{@st41}이  름				
UI_20150317_001168	{@St41}Message	{@st41}메세지				
UI_20150317_001169	{@St43}Nom{/}	{@st43}이  름{/}				
UI_20150317_001170	{@St41b}Message{/}	{@st41b}메세지{/}				
UI_20150317_001171	{@St42b}Connexion{/}	{@st42b}로그인{/}				
UI_20150317_001172	{@St41}Créer une nouvelle conversation	{@st41}새 대화 만들기				
UI_20150317_001173	{@St41}Conversation Complète	{@st41}전체 대화				
UI_20150317_001174	Nom de la Région	지역이름				
UI_20150317_001175	{@St41}Nom de Skill	{@st41}스킬이름				
UI_20150317_001176	{@St41}Points d'Attribut	{@st41}특성포인트				
UI_20150317_001177	{@St41}Nom de la Classe	{@st41}클래스이름				
UI_20150317_001178	Nom du Personnage	케릭터 이름				
UI_20150317_001179	{@Sti7}Supprimer{/}	{@sti7}삭제{/}				
UI_20150317_001180	Niveau du Personnage	케릭터 레벨				
UI_20150317_001181	{@St42}Partage de Quête{/}	{@st42}퀘스트공유{/}				
UI_20150317_001182	{@St42}Partage d'XP{/}	{@st42}경험치공유{/}				
UI_20150317_001183	Mémo du Personnage	케릭터 메모				
UI_20150317_001184	Niveau moyen du groupe : {#FFFF00}%s{/}	파티 평균레벨 : {#FFFF00}%s{/}				
UI_20150317_001185	Recherche de : {#FFFF00}%s{/}	찾는 파티원 : {#FFFF00}%s{/}				
UI_20150317_001186	Clerc / Archer	성직자 / 궁수				
UI_20150317_001187	Partage de quête : {#FFFF00}%s{/}	퀘스트 공유 : {#FFFF00}%s{/}				
UI_20150317_001188	N/D	사아용				
UI_20150317_001189	Répartition de l'XP : {#FFFF00}%s{/}	경험치 분배규칙 : {#FFFF00}%s{/}				
UI_20150317_001190	Également	규운등 분배				
UI_20150317_001191	Répartition des objets : {#FFFF00}%s{/}	아이템 분배규칙 : {#FFFF00}%s{/}				
UI_20150317_001192	Aléatoirement	래앤덤하게 분배				
UI_20150317_001193	Comment faire pour	어떻게하면내가				
UI_20150317_001194	Vous ne voyez pas qui c'est	누군지모를까				
UI_20150317_001195	{@st41b}Journal d'Aventure Mis à Jour	{@st41b}모험일지에 등록되었습니다.				
UI_20150317_001196	Objets de Menu pour la Quête	퀘스트용 메뉴오브젝트				
UI_20150317_001197	Catégories de Quête	퀘스트의 카테고리				
UI_20150317_001198	Liste des Objets de Quête	퀘스트의 리스트 오브젝트				
UI_20150317_001199	N/D	퀘스트의 리스트 오브젝트-여기까지는 옛날꺼임				
UI_20150317_001200	Ligne utilisée sur la feuille de route	로드맵에서 사용하는 라인				
UI_20150317_001201	Emplacement Object_Standard	슬롯 오브젝트_일반용				
UI_20150317_001202	Emplacement Object_Cash	슬롯 오브젝트_캐시슬롯				
UI_20150317_001203	Détails du Personnage Type 1	캐릭터 상세 정보 타입1				
UI_20150317_001204	Détails du Personnage Type 2	캐릭터 상세 정보 타입2				
UI_20150317_001205	Liste d'Inventaire Type 1	인벤토리 리스트 타입1				
UI_20150317_001206	Liste d'Inventaire Type 2	인벤토리 리스트 타입2				
UI_20150317_001207	Type d'Emplacement d'Inventaire	인벤토리 슬롯 타입				
UI_20150317_001208	Voir les détails de l'objet sur le marché	마켓에서 아이템 보기_디테일				
UI_20150317_001209	Affichage du Nom de l'Objet	아이템 이름 출력				
UI_20150317_001210	Affichage du nombre restant	남아 있는 개수를 출력				
UI_20150317_001211	Affichage de la Valeur	값을 출력				
UI_20150317_001212	Quand vous l'ajoutez au panier	카트에 담았을 때				
UI_20150317_001213	Affichage de la valeur totale	총합을 출력				
UI_20150317_001214	Pour l'affichage de l'objet	아이템 출력용				
UI_20150317_001215	Affichage du prix unitaire	단가출력				
UI_20150317_001216	Catégorie d'objet	아이템 카테고리				
UI_20150317_001217	Actualités	새 소식				
UI_20150317_001218	{@St42b}Redémarrer{/}	{@st42b}재시작{/}				
UI_20150317_001219	Peltang Stang	펠탕스탕				
UI_20150317_001220	Cercle 99	99 서클				
UI_20150317_001221	Vaincre 8 Vubbe Enragés	부베 망나니 8마리 처치				
UI_20150317_001222	Infobulle	툴팁				
UI_20150317_001223	XP : sad{br}+1 Cristal d'enchantement (Attaque)	EXP : sad{br}+1 인챈트 크리스탈 (공격)				
UI_20150317_001224	Épée d'Apprenti	어프렌티스 소드				
UI_20150317_001225	Durabilité de réparation :	수리 내구도 :				
UI_20150317_001226	Coût de réparation : 120 argent	수리비용 : 120 실버				
UI_20150317_001227	Coût de réparation : %s argent	수리비용 : %s 실버				
UI_20150317_001228	{@st42b}Nombre d'enchères {@sti7}%s{/}	{@st42b}입찰수 {@sti7}%s{/}				
UI_20150317_001229	{@st42b}Prix actuel {img icon_item_silver 20 20}{@st57}%s{/}	{@st42b}현재가 {img icon_item_silver 20 20}{@st57}%s{/}				
UI_20150317_001230	{@St41}Achat immédiat ! {Img icon_item_silver 20 20}{@st57}%s{/}	{@st41}바로 구매! {img icon_item_silver 20 20}{@st57}%s{/}				
UI_20150317_001231	{@St41b}Recevoir les objets{/}	{@st41b}아이템 수령{/}				
UI_20150317_001232	{@st42b} Prix de l'enchère {img icon_item_silver 20 20}{@st57}%s{/}	{@st42b}입찰금 {img icon_item_silver 20 20}{@st57} %s{/}				
UI_20150317_001233	{@Sti7}Retour	{@sti7}반환				
UI_20150317_001234	{@St59}Tête{/}	{@st59}머리{/}				
UI_20150317_001235	{@St59}Bracelet Gauche{/}	{@st59}왼팔찌{/}				
UI_20150317_001236	{@St59}Bracelet Droit{/}	{@st59}오른팔찌{/}				
UI_20150317_001237	{@St59}Costumes{/}	{@st59}의상{/}				
UI_20150317_001238	{@st59}Anneau 2{/}	{@st59}링2{/}				
UI_20150317_001239	Nom de l'Animal	펫이름				
UI_20150317_001240	Lot Chandler	잡화상 묶음				
UI_20150317_001241	Forêt de l'ouest etc...	서쪽숲등				
UI_20150317_001242	Consommer des TP	NXP 소모				
UI_20150317_001243	Nom de la Catégorie	카테고리이름				
UI_20150317_001244	Ceci est une aide	도움말 입니당				
UI_20150317_001245	{@Sti7}%s points{/}	{@sti7}%s 점{/}				
UI_20150317_001246	{@st41b}Score %s	{@st41b}%s 점수				
UI_20150317_001247	Terminer la Quête 25	퀘스트 클리어 25개				
